81, 2, 0
83, 2, 0
83, 1, 1
84, 1, 0
86, 2, 0
88, 2, 0
89, 1, 0
91, 2, 0
92, 1, 0
94, 2, 0
94, 1, 1
95, 1, 0
96, 1, 0
97, 1, 0
99, 2, 0
101, 2, 0
103, 2, 0
105, 2, 0
107, 2, 0
108, 1, 0
109, 2, 1
111, 2, 0
113, 2, 0
114, 1, 0
116, 2, 0
117, 1, 0
118, 1, 0
120, 2, 0
122, 2, 0
124, 2, 0
126, 2, 0
128, 2, 0
129, 2, 1
130, 1, 0
132, 2, 0
134, 2, 0
136, 2, 0
138, 2, 0
140, 2, 0
141, 1, 0
142, 2, 1
144, 2, 0
146, 2, 0
148, 2, 0
150, 2, 0
152, 2, 0
154, 2, 0
156, 2, 0
157, 2, 1
159, 2, 0
161, 2, 0
163, 2, 0
164, 1, 0
166, 2, 0
168, 2, 0
170, 2, 0
172, 2, 0
174, 2, 0
176, 2, 0
178, 2, 0
180, 2, 0
182, 2, 0
184, 2, 0
186, 2, 0
187, 2, 1
189, 2, 0
191, 2, 0
193, 2, 0
196, 3, 0
198, 2, 0
200, 2, 0
202, 2, 0
205, 3, 0
207, 2, 0
209, 2, 0
211, 2, 0
213, 2, 0
214, 2, 1
216, 2, 0
218, 2, 0
220, 2, 0
222, 2, 0
224, 2, 0
226, 2, 0
228, 2, 0
230, 2, 0
232, 2, 0
235, 3, 0
237, 2, 0
239, 2, 0
241, 2, 0
243, 2, 0
245, 2, 0
247, 2, 0
249, 3, 1
251, 2, 0
253, 2, 0
256, 3, 0
258, 2, 0
261, 3, 0
264, 3, 0
266, 2, 0
269, 3, 0
270, 2, 1
272, 2, 0
275, 3, 0
278, 3, 0
280, 2, 0
283, 3, 0
286, 3, 0
288, 2, 0
291, 3, 0
294, 3, 0
297, 3, 0
299, 3, 1
301, 2, 0
303, 2, 0
306, 3, 0
308, 2, 0
310, 2, 0
312, 2, 0
315, 3, 0
318, 3, 0
321, 3, 0
324, 3, 0
325, 2, 1
328, 3, 0
330, 2, 0
333, 3, 0
336, 3, 0
338, 2, 0
341, 3, 0
343, 2, 0
346, 3, 0
348, 3, 1
351, 3, 0
353, 2, 0
356, 3, 0
359, 3, 0
362, 3, 0
364, 3, 1
367, 3, 0
370, 3, 0
373, 3, 0
376, 3, 0
379, 3, 0
382, 3, 0
385, 3, 0
388, 3, 0
391, 3, 0
393, 2, 0
396, 3, 0
399, 3, 0
402, 3, 0
405, 3, 0
408, 3, 0
411, 3, 0
414, 3, 0
417, 3, 0
419, 3, 1
422, 3, 0
425, 3, 0
428, 3, 0
431, 3, 0
434, 3, 0
437, 3, 0
440, 3, 0
443, 3, 0
446, 3, 0
449, 3, 0
452, 3, 0
455, 3, 0
457, 3, 1
460, 3, 0
463, 3, 0
467, 4, 0
471, 4, 0
474, 3, 0
477, 3, 0
480, 3, 0
483, 3, 0
486, 3, 0
489, 3, 0
492, 3, 0
495, 3, 0
499, 4, 0
502, 3, 0
505, 3, 0
509, 4, 0
512, 4, 1
515, 3, 0
518, 3, 0
521, 3, 0
524, 3, 0
528, 4, 0
531, 3, 0
535, 4, 0
537, 3, 1
540, 3, 0
544, 4, 0
548, 4, 0
551, 3, 0
554, 3, 0
557, 3, 0
561, 4, 0
564, 3, 0
567, 3, 0
570, 3, 0
574, 4, 0
577, 3, 0
580, 3, 0
582, 3, 1
585, 3, 0
589, 4, 0
592, 3, 0
596, 4, 0
600, 4, 0
604, 4, 0
607, 3, 0
611, 4, 0
615, 4, 0
619, 4, 0
623, 4, 0
627, 4, 0
630, 3, 0
633, 3, 0
637, 4, 0
640, 3, 0
643, 3, 0
647, 4, 0
651, 4, 0
654, 4, 1
658, 4, 0
662, 4, 0
666, 4, 0
670, 4, 0
674, 4, 0
678, 4, 0
682, 4, 0
686, 4, 0
690, 4, 0
694, 4, 0
698, 4, 0
702, 4, 0
706, 4, 0
710, 4, 0
714, 4, 0
718, 4, 0
722, 4, 0
726, 4, 0
729, 4, 1
733, 4, 0
737, 4, 0
741, 4, 0
745, 4, 0
749, 4, 0
753, 4, 0
757, 4, 0
761, 4, 0
765, 4, 0
769, 4, 0
773, 4, 0
777, 4, 0
781, 4, 0
785, 4, 0
789, 4, 0
792, 4, 1
796, 4, 0
800, 4, 0
805, 5, 0
809, 4, 0
813, 4, 0
817, 4, 0
821, 4, 0
825, 4, 0
829, 4, 0
834, 5, 0
838, 4, 0
842, 4, 0
846, 4, 0
849, 4, 1
853, 4, 0
857, 4, 0
861, 4, 0
865, 4, 0
869, 4, 0
873, 4, 0
877, 4, 0
881, 4, 0
886, 5, 0
890, 4, 0
895, 5, 0
899, 4, 0
904, 5, 0
908, 5, 1
912, 4, 0
916, 4, 0
920, 4, 0
924, 4, 0
929, 5, 0
934, 5, 0
938, 4, 0
942, 4, 0
946, 4, 0
950, 4, 0
954, 4, 0
958, 4, 0
962, 5, 1
966, 4, 0
971, 5, 0
975, 4, 0
979, 4, 0
983, 5, 1
986, 4, 1
991, 5, 0
996, 5, 0
1001, 5, 0
1005, 4, 0
1010, 5, 0
1014, 5, 1
1019, 5, 0
1024, 5, 0
1029, 5, 0
1034, 5, 0
1038, 4, 0
1042, 4, 0
1046, 4, 0
1050, 4, 0
1055, 5, 0
1060, 5, 0
1065, 5, 0
1070, 5, 0
1075, 5, 0
1080, 5, 0
1085, 5, 0
1089, 5, 1
1093, 4, 0
1097, 4, 0
1101, 4, 0
1106, 5, 0
1111, 5, 0
1116, 5, 0
1121, 5, 0
1126, 5, 0
1131, 5, 0
1136, 5, 0
1140, 4, 0
1145, 5, 0
1149, 5, 1
1154, 5, 0
1158, 4, 0
1163, 5, 0
1167, 4, 0
1172, 5, 0
1177, 5, 0
1182, 5, 0
1187, 5, 0
1192, 5, 0
1196, 5, 1
1201, 5, 0
1206, 5, 0
1211, 5, 0
1216, 5, 0
1221, 5, 0
1226, 5, 0
1231, 5, 0
1236, 5, 0
1241, 5, 0
1246, 5, 0
1250, 5, 1
1255, 5, 0
1260, 5, 0
1265, 5, 0
1270, 5, 0
1275, 5, 0
1281, 6, 0
1286, 5, 0
1291, 5, 0
1296, 5, 0
1301, 5, 0
1305, 5, 1
1310, 5, 0
1315, 5, 0
1320, 5, 0
1325, 5, 0
1330, 5, 0
1336, 6, 0
1341, 5, 0
1346, 5, 0
1351, 5, 0
1356, 5, 0
1360, 5, 1
1365, 5, 0
1370, 5, 0
1375, 5, 0
1380, 5, 0
1385, 5, 0
1390, 5, 0
1395, 5, 0
1400, 5, 0
1406, 6, 0
1412, 6, 0
1417, 5, 0
1422, 5, 0
1428, 6, 0
1433, 5, 0
1439, 6, 0
1445, 6, 0
1451, 6, 0
1457, 6, 0
1463, 6, 0
1468, 6, 1
1474, 6, 0
1480, 6, 0
1485, 5, 0
1490, 5, 0
1496, 6, 0
1501, 5, 0
1507, 6, 0
1511, 5, 1
1516, 5, 0
1521, 5, 0
1527, 6, 0
1533, 6, 0
1539, 6, 0
1544, 5, 0
1550, 6, 0
1556, 6, 0
1562, 6, 0
1568, 6, 0
1573, 5, 0
1579, 6, 0
1585, 6, 0
1591, 6, 0
1597, 6, 0
1603, 6, 0
1608, 6, 1
1614, 6, 0
1620, 6, 0
1626, 6, 0
1632, 6, 0
1638, 6, 0
1644, 6, 0
1650, 6, 0
1656, 6, 0
1662, 6, 0
1668, 6, 0
1674, 6, 0
1680, 6, 0
1685, 5, 0
1690, 6, 1
1696, 6, 0
1701, 5, 0
1707, 6, 0
1713, 6, 0
1719, 6, 0
1725, 6, 0
1731, 6, 0
1737, 6, 0
1742, 5, 0
1748, 6, 0
1754, 6, 0
1760, 6, 0
1767, 7, 0
1773, 6, 0
1779, 6, 0
1785, 6, 0
1791, 6, 0
1797, 6, 0
1802, 6, 1
1808, 6, 0
1814, 6, 0
1820, 6, 0
1826, 6, 0
1832, 6, 0
1839, 7, 0
1845, 6, 0
1851, 6, 0
1857, 6, 0
1863, 6, 0
1869, 6, 0
1875, 6, 0
1881, 6, 0
1887, 7, 1
1893, 6, 0
1900, 7, 0
1907, 7, 0
1914, 7, 0
1921, 7, 0
1927, 7, 1
1933, 6, 0
1939, 6, 0
1945, 6, 0
1951, 6, 0
1957, 6, 0
1963, 6, 0
1970, 7, 0
1976, 6, 0
1982, 6, 0
1988, 6, 0
1994, 6, 0
2001, 7, 0
2008, 7, 0
2014, 6, 0
2021, 7, 0
2028, 7, 0
2034, 7, 1
2041, 7, 0
2047, 6, 0
2054, 7, 0
2061, 7, 0
2068, 7, 0
2074, 6, 0
2080, 6, 0
2085, 6, 1
2092, 7, 0
2098, 6, 0
2105, 7, 0
2112, 7, 0
2118, 6, 0
2125, 7, 0
2131, 7, 1
2138, 7, 0
2145, 7, 0
2151, 6, 0
2158, 7, 0
2164, 6, 0
2171, 7, 0
2177, 6, 0
2184, 7, 0
2191, 7, 0
2197, 6, 0
2204, 7, 0
2211, 7, 0
2218, 7, 0
2224, 7, 1
2231, 7, 0
2237, 6, 0
2243, 6, 0
2249, 6, 0
2255, 6, 0
2262, 7, 0
2268, 6, 0
2275, 7, 0
2281, 7, 1
2288, 7, 0
2295, 7, 0
2302, 7, 0
2309, 7, 0
2316, 7, 0
2323, 7, 0
2330, 7, 0
2337, 7, 0
2344, 7, 0
2351, 7, 0
2357, 7, 1
2364, 7, 0
2371, 7, 0
2378, 7, 0
2385, 7, 0
2392, 7, 0
2399, 7, 0
2406, 7, 0
2413, 7, 0
2420, 7, 0
2427, 7, 0
2435, 8, 0
2442, 7, 0
2449, 7, 0
2455, 7, 1
2462, 7, 0
2469, 7, 0
2477, 8, 0
2484, 7, 0
2491, 7, 0
2498, 7, 0
2506, 8, 0
2513, 7, 0
2520, 7, 0
2527, 7, 0
2534, 7, 0
2541, 7, 0
2547, 7, 1
2554, 7, 0
2562, 8, 0
2569, 7, 0
2576, 7, 0
2583, 7, 0
2590, 7, 0
2598, 8, 0
2605, 7, 0
2612, 7, 0
2620, 8, 0
2628, 8, 0
2635, 8, 1
2642, 7, 0
2649, 7, 0
2656, 7, 0
2664, 8, 0
2671, 7, 0
2679, 8, 0
2687, 8, 0
2695, 8, 0
2702, 7, 0
2709, 7, 0
2716, 8, 1
2723, 7, 0
2730, 7, 0
2737, 7, 0
2744, 7, 0
2752, 8, 0
2760, 8, 0
2768, 8, 0
2775, 7, 0
2783, 8, 0
2791, 8, 0
2799, 8, 0
2807, 8, 0
2814, 7, 0
2821, 7, 0
2829, 8, 0
2837, 8, 0
2844, 7, 0
2851, 8, 1
2859, 8, 0
2867, 8, 0
2874, 7, 0
2881, 7, 0
2888, 7, 0
2895, 7, 0
2903, 8, 0
2909, 7, 1
2917, 8, 0
2925, 8, 0
2933, 8, 0
2941, 8, 0
2949, 8, 0
2956, 7, 0
2963, 8, 1
2971, 8, 0
2979, 8, 0
2987, 8, 0
2995, 8, 0
3003, 8, 0
3011, 8, 0
3019, 8, 0
3026, 7, 0
3033, 7, 0
3041, 8, 0
3049, 8, 0
3057, 8, 0
3064, 8, 1
3072, 8, 0
3080, 8, 0
3088, 8, 0
3096, 8, 0
3104, 8, 0
3112, 8, 0
3120, 8, 0
3128, 8, 0
3136, 8, 0
3144, 8, 0
3152, 8, 0
3160, 8, 0
3168, 8, 0
3176, 8, 0
3184, 8, 0
3192, 8, 0
3200, 8, 0
3208, 8, 0
3216, 8, 0
3224, 8, 0
3232, 8, 0
3240, 8, 0
3247, 8, 1
3255, 8, 0
3263, 8, 0
3271, 8, 0
3279, 8, 0
3288, 9, 0
3296, 8, 0
3304, 8, 0
3313, 9, 0
3321, 8, 0
3329, 8, 0
3336, 8, 1
3344, 8, 0
3353, 9, 0
3362, 9, 0
3370, 8, 0
3379, 9, 0
3388, 9, 0
3397, 9, 0
3405, 8, 0
3413, 8, 0
3421, 8, 0
3429, 8, 0
3438, 9, 0
3447, 9, 0
3455, 8, 0
3463, 8, 0
3471, 9, 1
3480, 9, 0
3488, 8, 0
3496, 8, 0
3504, 8, 0
3511, 8, 1
3519, 8, 0
3527, 8, 0
3536, 9, 0
3545, 9, 0
3553, 8, 0
3561, 8, 0
3569, 8, 0
3578, 9, 0
3587, 9, 0
3596, 9, 0
3604, 9, 1
3613, 9, 0
3621, 8, 0
3630, 9, 0
3638, 8, 0
3646, 8, 0
3655, 9, 0
3664, 9, 0
3673, 9, 0
3682, 9, 0
3691, 9, 0
3700, 9, 0
3708, 8, 0
3717, 9, 0
3726, 9, 0
3734, 8, 0
3742, 9, 1
3751, 9, 0
3759, 8, 0
3768, 9, 0
3777, 9, 0
3786, 9, 0
3794, 8, 0
3803, 9, 0
3812, 9, 0
3821, 9, 0
3830, 9, 0
3838, 8, 0
3847, 9, 0
3856, 9, 0
3864, 9, 1
3873, 9, 0
3882, 9, 0
3891, 9, 0
3900, 9, 0
3909, 9, 0
3918, 9, 0
3927, 9, 0
3936, 9, 0
3945, 9, 0
3954, 9, 0
3962, 9, 1
3971, 9, 0
3980, 9, 0
3989, 9, 0
3998, 9, 0
4007, 9, 0
4016, 9, 0
4025, 9, 0
4035, 10, 0
4044, 9, 0
4053, 9, 0
4062, 9, 0
4071, 9, 0
4080, 9, 0
4089, 9, 0
4098, 9, 0
4107, 9, 0
4117, 10, 0
4126, 9, 0
4134, 9, 1
4143, 9, 0
4152, 9, 0
4162, 10, 0
4171, 9, 0
4180, 9, 0
4189, 9, 0
4198, 9, 0
4207, 9, 0
4216, 9, 0
4225, 9, 0
4235, 10, 0
4244, 9, 0
4253, 10, 1
4262, 9, 0
4270, 9, 1
4280, 10, 0
4289, 9, 0
4298, 9, 0
4308, 10, 0
4318, 10, 0
4327, 9, 0
4336, 9, 0
4345, 9, 0
4354, 9, 0
4364, 10, 0
4374, 10, 0
4383, 9, 0
4393, 10, 0
4402, 9, 0
4411, 9, 0
4421, 10, 0
4430, 9, 0
4440, 10, 0
4449, 10, 1
4459, 10, 0
4468, 9, 0
4478, 10, 0
4487, 9, 0
4496, 9, 0
4506, 10, 0
4516, 10, 0
4526, 10, 0
4535, 9, 0
4545, 10, 0
4554, 9, 0
4564, 10, 0
4574, 10, 0
4583, 9, 0
4593, 10, 0
4602, 9, 0
4612, 10, 0
4622, 10, 0
4630, 9, 1
4639, 9, 0
4648, 9, 0
4658, 10, 0
4668, 10, 0
4677, 9, 0
4687, 10, 0
4697, 10, 0
4707, 10, 0
4716, 9, 0
4726, 10, 0
4736, 10, 0
4746, 10, 0
4756, 10, 0
4766, 10, 0
4775, 10, 1
4785, 10, 0
4795, 10, 0
4805, 10, 0
4815, 10, 0
4825, 10, 0
4835, 10, 0
4845, 10, 0
4855, 10, 0
4865, 10, 0
4874, 9, 0
4884, 10, 0
4894, 10, 0
4904, 10, 0
4913, 10, 1
4923, 10, 0
4933, 10, 0
4943, 10, 0
4953, 10, 0
4963, 10, 0
4973, 10, 0
4983, 10, 0
4993, 10, 0
5002, 10, 1
5012, 10, 0
5022, 10, 0
5032, 10, 0
5042, 10, 0
5052, 10, 0
5062, 10, 0
5072, 10, 0
5083, 11, 0
5093, 10, 0
5103, 10, 0
5113, 10, 0
5123, 10, 0
5132, 10, 1
5142, 10, 0
5153, 11, 0
5164, 11, 0
5174, 10, 0
5184, 10, 0
5195, 11, 0
5205, 10, 0
5215, 10, 0
5225, 10, 0
5235, 10, 0
5245, 10, 0
5256, 11, 0
5265, 10, 1
5276, 11, 0
5286, 10, 0
5297, 11, 0
5308, 11, 0
5318, 10, 0
5329, 11, 0
5340, 11, 0
5351, 11, 0
5361, 10, 0
5371, 10, 0
5382, 11, 0
5392, 10, 0
5403, 11, 0
5413, 10, 0
5424, 11, 0
5434, 11, 1
5445, 11, 0
5456, 11, 0
5466, 10, 0
5477, 11, 0
5487, 10, 0
5497, 10, 0
5507, 10, 0
5518, 11, 0
5529, 11, 0
5540, 11, 0
5551, 11, 0
5562, 11, 0
5573, 11, 0
5582, 10, 1
5593, 11, 0
5603, 10, 0
5613, 10, 0
5624, 11, 0
5635, 11, 0
5646, 11, 0
5656, 10, 0
5667, 11, 0
5678, 11, 0
5689, 11, 0
5700, 11, 0
5711, 11, 0
5722, 11, 0
5733, 11, 0
5743, 10, 0
5753, 11, 1
5764, 11, 0
5775, 11, 0
5785, 10, 0
5796, 11, 0
5807, 11, 0
5818, 11, 0
5829, 11, 0
5840, 11, 0
5851, 11, 0
5862, 11, 0
5873, 11, 0
5884, 11, 0
5894, 10, 0
5905, 11, 0
5916, 11, 0
5927, 11, 0
5937, 11, 1
5948, 11, 0
5959, 11, 0
5970, 11, 0
5981, 11, 0
5992, 11, 0
6003, 11, 0
6014, 11, 0
6025, 11, 0
6036, 11, 0
6047, 11, 0
6058, 11, 0
6070, 12, 0
6080, 11, 1
6091, 11, 0
6102, 11, 0
6113, 11, 0
6124, 11, 0
6135, 11, 0
6146, 11, 0
6157, 11, 0
6168, 11, 0
6179, 11, 0
6190, 11, 0
6201, 11, 0
6212, 11, 0
6223, 11, 0
6234, 12, 1
6246, 12, 0
6257, 11, 0
6268, 11, 0
6280, 12, 0
6291, 11, 0
6303, 12, 0
6314, 11, 0
6325, 11, 0
6336, 12, 1
6347, 11, 0
6359, 12, 0
6371, 12, 0
6382, 11, 0
6393, 11, 0
6404, 11, 0
6415, 11, 0
6426, 11, 0
6437, 11, 0
6449, 12, 0
6459, 11, 1
6471, 12, 0
6482, 11, 0
6493, 11, 0
6505, 12, 0
6516, 11, 0
6527, 11, 0
6538, 11, 0
6549, 12, 1
6561, 12, 0
6573, 12, 0
6584, 11, 0
6596, 12, 0
6607, 11, 0
6619, 12, 0
6630, 11, 0
6641, 11, 0
6653, 12, 0
6664, 11, 0
6676, 12, 0
6687, 12, 1
6699, 12, 0
6711, 12, 0
6722, 11, 0
6734, 12, 0
6746, 12, 0
6758, 12, 0
6770, 12, 0
6782, 12, 0
6793, 11, 0
6805, 12, 0
6817, 12, 0
6829, 12, 0
6841, 12, 0
6851, 11, 1
6863, 12, 0
6875, 12, 0
6886, 11, 0
6898, 12, 0
6909, 12, 1
6921, 12, 0
6933, 12, 0
6945, 12, 0
6957, 12, 0
6969, 12, 0
6981, 12, 0
6992, 11, 0
7004, 12, 0
7016, 12, 0
7028, 12, 0
7040, 12, 0
7052, 12, 0
7063, 12, 1
7075, 12, 0
7087, 12, 0
7099, 12, 0
7111, 12, 0
7123, 12, 0
7135, 12, 0
7147, 12, 0
7159, 12, 0
7171, 12, 0
7183, 12, 0
7194, 12, 1
7206, 12, 0
7218, 12, 0
7230, 12, 0
7243, 13, 0
7256, 13, 0
7268, 12, 0
7280, 12, 0
7292, 12, 0
7304, 12, 0
7316, 12, 0
7328, 12, 0
7340, 12, 0
7352, 12, 0
7364, 12, 0
7375, 12, 1
7388, 13, 0
7401, 13, 0
7413, 12, 0
7425, 12, 0
7437, 12, 0
7449, 12, 0
7460, 12, 1
7472, 12, 0
7484, 12, 0
7496, 12, 0
7508, 12, 0
7520, 12, 0
7532, 12, 0
7544, 12, 0
7557, 13, 0
7569, 12, 0
7582, 13, 0
7595, 13, 0
7608, 13, 0
7620, 12, 0
7632, 12, 0
7645, 13, 0
7657, 13, 1
7669, 12, 0
7682, 13, 0
7695, 13, 0
7707, 12, 0
7719, 12, 0
7731, 12, 0
7744, 13, 0
7756, 12, 0
7768, 12, 0
7780, 12, 0
7793, 13, 0
7806, 13, 0
7818, 12, 0
7830, 12, 0
7843, 13, 0
7856, 13, 0
7869, 13, 0
7882, 13, 0
7894, 13, 1
7906, 12, 0
7919, 13, 0
7932, 13, 0
7945, 13, 0
7957, 12, 0
7970, 13, 0
7982, 12, 0
7994, 12, 0
8006, 12, 0
8018, 12, 0
8031, 13, 0
8044, 13, 0
8056, 12, 0
8069, 13, 0
8082, 13, 0
8095, 13, 0
8108, 13, 0
8121, 13, 0
8134, 13, 0
8146, 13, 1
8159, 13, 0
8172, 13, 0
8184, 12, 0
8197, 13, 0
8210, 13, 0
8223, 13, 0
8236, 13, 0
8249, 13, 0
8262, 13, 0
8275, 13, 0
8288, 13, 0
8301, 13, 0
8314, 13, 0
8327, 13, 0
8339, 13, 1
8352, 13, 0
8365, 13, 0
8378, 13, 0
8391, 13, 0
8404, 13, 0
8417, 13, 0
8430, 13, 0
8443, 13, 0
8456, 13, 0
8469, 13, 0
8482, 13, 0
8495, 13, 0
8508, 13, 0
8521, 13, 0
8534, 13, 0
8547, 13, 0
8559, 13, 1
8573, 14, 0
8586, 13, 0
8600, 14, 0
8613, 13, 0
8626, 13, 0
8639, 13, 0
8652, 13, 0
8665, 13, 0
8679, 14, 0
8692, 13, 0
8705, 13, 0
8718, 13, 0
8731, 13, 0
8743, 13, 1
8756, 13, 0
8769, 13, 0
8782, 13, 0
8796, 14, 0
8809, 13, 0
8822, 13, 0
8835, 13, 0
8848, 13, 0
8861, 13, 0
8875, 14, 0
8889, 14, 0
8903, 14, 0
8916, 13, 0
8929, 13, 0
8941, 13, 1
8954, 13, 0
8968, 14, 0
8981, 13, 0
8994, 13, 0
9008, 14, 0
9021, 13, 0
9034, 13, 0
9048, 14, 0
9062, 14, 0
9076, 14, 0
9089, 13, 0
9102, 13, 0
9116, 14, 0
9129, 13, 0
9141, 13, 1
9154, 13, 0
9167, 13, 0
9180, 13, 0
9194, 14, 0
9207, 13, 0
9221, 14, 0
9234, 14, 1
9247, 13, 0
9261, 14, 0
9274, 13, 0
9288, 14, 0
9301, 13, 0
9315, 14, 0
9329, 14, 0
9343, 14, 0
9357, 14, 0
9370, 13, 0
9384, 14, 0
9397, 13, 0
9411, 14, 0
9425, 14, 0
9438, 14, 1
9451, 13, 0
9465, 14, 0
9479, 14, 0
9493, 14, 0
9507, 14, 0
9521, 14, 0
9535, 14, 0
9549, 14, 0
9563, 14, 0
9577, 14, 0
9590, 14, 1
9604, 14, 0
9618, 14, 0
9632, 14, 0
9646, 14, 0
9660, 14, 0
9674, 14, 0
9688, 14, 0
9702, 14, 0
9716, 14, 0
9730, 14, 0
9743, 14, 1
9757, 14, 0
9771, 14, 0
9785, 14, 0
9800, 15, 0
9814, 14, 0
9828, 14, 0
9842, 14, 0
9856, 14, 0
9870, 14, 0
9885, 15, 0
9898, 14, 1
9912, 14, 0
9926, 14, 0
9940, 14, 0
9954, 14, 0
9968, 14, 0
9982, 14, 0
9996, 14, 0
10010, 14, 0
10024, 14, 0
10038, 14, 0
10053, 15, 0
10068, 15, 0
10082, 14, 0
10095, 14, 1
10109, 15, 1
10123, 14, 0
10137, 14, 0
10152, 15, 0
10167, 15, 0
10181, 14, 0
10196, 15, 0
10211, 15, 0
10225, 14, 0
10239, 14, 0
10254, 15, 0
10268, 14, 0
10282, 14, 0
10297, 15, 0
10311, 14, 0
10325, 14, 0
10338, 14, 1
10353, 15, 0
10368, 15, 0
10383, 15, 0
10398, 15, 0
10413, 15, 0
10427, 14, 0
10442, 15, 0
10456, 14, 0
10471, 15, 0
10485, 14, 0
10499, 14, 0
10512, 14, 1
10527, 15, 0
10541, 14, 0
10556, 15, 0
10570, 14, 0
10584, 14, 0
10598, 14, 0
10613, 15, 0
10628, 15, 0
10643, 15, 0
10658, 15, 0
10672, 14, 0
10687, 15, 0
10702, 15, 0
10717, 15, 0
10732, 15, 0
10747, 15, 0
10761, 15, 1
10776, 15, 0
10790, 14, 0
10805, 15, 0
10820, 15, 0
10834, 14, 0
10849, 15, 0
10864, 15, 0
10879, 15, 0
10894, 15, 0
10909, 15, 0
10924, 15, 0
10939, 15, 0
10954, 15, 0
10969, 15, 0
10984, 15, 0
10999, 15, 0
11014, 15, 0
11029, 15, 0
11044, 15, 0
11059, 15, 0
11073, 15, 1
11088, 15, 0
11103, 15, 0
11118, 15, 0
11133, 15, 0
11148, 15, 0
11163, 15, 0
11178, 15, 0
11193, 15, 0
11208, 15, 0
11223, 15, 0
11238, 15, 0
11253, 15, 0
11268, 15, 0
11283, 15, 0
11297, 15, 1
11312, 15, 0
11327, 15, 0
11342, 15, 0
11357, 15, 0
11372, 15, 0
11387, 15, 0
11403, 16, 0
11418, 15, 0
11433, 15, 0
11448, 15, 0
11463, 15, 0
11479, 16, 0
11494, 16, 1
11509, 15, 0
11525, 16, 0
11540, 15, 0
11555, 15, 0
11570, 15, 0
11585, 15, 0
11600, 15, 0
11615, 15, 0
11631, 16, 0
11646, 15, 0
11661, 15, 0
11676, 15, 0
11690, 15, 1
11705, 15, 0
11720, 15, 0
11735, 15, 0
11751, 16, 0
11766, 15, 0
11782, 16, 0
11798, 16, 0
11813, 15, 0
11829, 16, 0
11845, 16, 0
11860, 16, 1
11876, 16, 0
11891, 15, 0
11906, 15, 0
11921, 15, 0
11937, 16, 0
11953, 16, 0
11968, 15, 0
11984, 16, 0
12000, 16, 0
12015, 16, 1
12031, 16, 0
12046, 15, 0
12061, 15, 0
12077, 16, 0
12093, 16, 0
12109, 16, 0
12125, 16, 0
12141, 16, 0
12157, 16, 0
12171, 15, 1
12187, 16, 0
12203, 16, 0
12218, 15, 0
12234, 16, 0
12250, 16, 0
12265, 15, 0
12281, 16, 0
12296, 16, 1
12312, 16, 0
12328, 16, 0
12344, 16, 0
12360, 16, 0
12376, 16, 0
12392, 16, 0
12408, 16, 0
12424, 16, 0
12439, 15, 0
12455, 16, 0
12471, 16, 0
12486, 15, 0
12502, 16, 0
12518, 16, 0
12533, 16, 1
12549, 16, 0
12565, 16, 0
12580, 15, 0
12594, 15, 1
12610, 16, 0
12626, 16, 0
12642, 16, 0
12658, 16, 0
12674, 16, 0
12690, 16, 0
12706, 16, 0
12722, 16, 0
12738, 16, 0
12754, 16, 0
12770, 16, 0
